Time,Moisture(%),Temperature(C),Humidity(%),Motor,Raindrop,Object
0:35:18,78,24.1,76,ON,NO,NOT FOUND
0:35:19,78,24.1,76,ON,NO,NOT FOUND
0:35:20,76,24.1,76,ON,NO,NOT FOUND
0:35:21,74,24.1,76,ON,NO,NOT FOUND
0:35:22,73,24.1,76,ON,NO,NOT FOUND
0:35:23,74,24.1,76,ON,NO,NOT FOUND
0:35:24,75,24.1,76,ON,NO,NOT FOUND
0:35:25,76,24.1,76,ON,NO,NOT FOUND
0:35:26,77,24.1,77,ON,NO,NOT FOUND
0:35:27,77,24.1,77,ON,NO,NOT FOUND
0:35:28,78,24.1,77,ON,NO,NOT FOUND
0:35:30,79,24.1,77,ON,NO,NOT FOUND
0:35:31,79,24.1,77,ON,NO,NOT FOUND
0:35:32,80,24.1,77,OFF,NO,NOT FOUND
0:35:33,84,24.1,77,OFF,NO,NOT FOUND
0:35:34,84,24.1,77,OFF,NO,NOT FOUND
0:35:35,85,24.1,77,OFF,NO,NOT FOUND
0:35:36,86,24.1,77,OFF,NO,NOT FOUND
0:35:37,86,24.1,77,OFF,NO,NOT FOUND
0:35:38,86,24.1,77,OFF,NO,NOT FOUND
0:35:39,86,24.1,77,OFF,NO,NOT FOUND
0:35:40,87,24.1,77,OFF,NO,NOT FOUND
0:35:41,87,24.1,77,OFF,NO,NOT FOUND
0:35:42,87,24.1,77,OFF,NO,NOT FOUND
0:35:43,87,24.1,77,OFF,NO,NOT FOUND
0:35:45,88,24.1,77,OFF,NO,NOT FOUND
0:35:46,88,24.1,77,OFF,NO,NOT FOUND
0:35:47,88,24.1,77,OFF,NO,NOT FOUND
0:35:48,88,24.1,77,OFF,NO,NOT FOUND
0:35:49,88,24.1,77,OFF,NO,NOT FOUND
0:35:50,88,24.1,77,OFF,NO,NOT FOUND
0:35:51,88,24.1,77,OFF,NO,NOT FOUND
0:35:52,88,24.1,77,OFF,NO,NOT FOUND
0:35:53,88,24.1,77,OFF,NO,NOT FOUND
0:35:54,87,24.1,77,OFF,NO,NOT FOUND
0:35:55,88,24.1,77,OFF,NO,NOT FOUND
0:35:56,88,24.1,77,OFF,NO,NOT FOUND
0:35:57,88,24.1,77,OFF,NO,NOT FOUND
0:35:58,88,24.1,77,OFF,NO,NOT FOUND
0:36:00,87,24.1,77,OFF,NO,NOT FOUND
0:36:01,88,24.1,77,OFF,NO,NOT FOUND
0:36:02,88,24.1,77,OFF,NO,NOT FOUND
0:36:03,88,24.1,77,OFF,NO,NOT FOUND
0:36:04,88,24.1,77,OFF,NO,NOT FOUND
0:36:05,88,24.1,77,OFF,NO,NOT FOUND
0:36:06,88,24.1,77,OFF,NO,NOT FOUND
0:36:07,88,24.1,77,OFF,NO,NOT FOUND
0:36:08,88,24.1,77,OFF,NO,NOT FOUND
0:36:09,88,24.1,77,OFF,NO,NOT FOUND
0:36:10,88,24.1,77,OFF,NO,NOT FOUND
0:36:11,88,24.1,77,OFF,NO,NOT FOUND
0:36:12,88,24.1,77,OFF,NO,NOT FOUND
0:36:13,88,24.1,77,OFF,NO,NOT FOUND
0:36:15,88,24.1,77,OFF,NO,NOT FOUND
0:36:16,88,24.1,77,OFF,NO,NOT FOUND
0:36:17,88,24.1,77,OFF,NO,NOT FOUND
0:36:18,88,24.1,77,OFF,NO,NOT FOUND
0:36:19,88,24.1,77,OFF,NO,NOT FOUND
0:36:20,88,24.1,77,OFF,NO,NOT FOUND
0:36:21,88,24.1,77,OFF,NO,NOT FOUND
0:36:22,88,24.1,77,OFF,NO,NOT FOUND
0:36:23,88,24.1,77,OFF,NO,NOT FOUND
0:36:24,88,24.1,77,OFF,NO,NOT FOUND
0:36:25,88,24.1,77,OFF,NO,NOT FOUND
0:36:26,87,24.1,77,OFF,NO,NOT FOUND
0:36:27,88,24.1,77,OFF,NO,NOT FOUND
0:36:28,88,24.1,77,OFF,NO,NOT FOUND
0:36:30,88,24.1,77,OFF,NO,NOT FOUND
0:36:31,88,24.1,77,OFF,NO,NOT FOUND
0:36:32,87,24.1,77,OFF,NO,NOT FOUND
0:36:33,88,24.1,77,OFF,NO,NOT FOUND
0:36:34,88,24.1,77,OFF,NO,NOT FOUND
0:36:35,88,24.1,77,OFF,NO,NOT FOUND
0:36:36,88,24.1,77,OFF,NO,NOT FOUND
0:36:37,87,24.1,77,OFF,NO,NOT FOUND
0:36:38,88,24.1,77,OFF,NO,NOT FOUND
0:36:39,88,24.1,77,OFF,NO,NOT FOUND
0:36:40,88,24.1,77,OFF,NO,NOT FOUND
0:36:41,88,24.1,77,OFF,NO,NOT FOUND
0:36:42,87,24.1,77,OFF,NO,NOT FOUND
0:36:43,88,24.1,77,OFF,NO,NOT FOUND
0:36:45,88,24.1,77,OFF,NO,NOT FOUND
0:36:46,88,24.1,77,OFF,NO,NOT FOUND
0:36:47,88,24.1,77,OFF,NO,NOT FOUND
0:36:48,87,24.1,77,OFF,NO,NOT FOUND
0:36:49,88,24.1,77,OFF,NO,NOT FOUND
0:36:50,88,24.1,77,OFF,NO,NOT FOUND
0:36:51,88,24.1,77,OFF,NO,NOT FOUND
0:36:52,88,24.1,77,OFF,NO,NOT FOUND
0:36:53,88,24.1,77,OFF,NO,NOT FOUND
0:36:54,88,24.1,77,OFF,NO,NOT FOUND
0:36:55,88,24.1,77,OFF,NO,NOT FOUND
0:36:56,88,24.1,77,OFF,NO,NOT FOUND
0:36:57,88,24.1,77,OFF,NO,NOT FOUND
0:36:58,87,24.1,77,OFF,NO,NOT FOUND
0:37:00,87,24.1,77,OFF,NO,NOT FOUND
0:37:01,87,24.1,77,OFF,NO,NOT FOUND
0:37:02,87,24.1,77,OFF,NO,NOT FOUND
0:37:03,86,24.1,77,OFF,NO,NOT FOUND
0:37:04,86,24.1,77,OFF,NO,NOT FOUND
0:37:05,86,24.1,77,OFF,NO,NOT FOUND
0:37:06,86,24.1,77,OFF,NO,FOUND
0:37:07,86,24.1,77,OFF,NO,FOUND
0:37:08,86,24.1,77,OFF,NO,FOUND
0:37:09,85,24.1,77,OFF,NO,FOUND
0:37:10,86,24.1,77,OFF,NO,NOT FOUND
0:37:11,86,24.1,77,OFF,NO,NOT FOUND
0:37:12,86,24.1,77,OFF,NO,NOT FOUND
0:37:13,86,24.1,77,OFF,NO,NOT FOUND
0:37:15,85,24.1,77,OFF,NO,NOT FOUND
0:37:16,85,24.1,77,OFF,NO,NOT FOUND
0:37:17,85,24.1,77,OFF,NO,NOT FOUND
0:37:18,85,24.1,77,OFF,NO,NOT FOUND
0:37:19,85,24.1,77,OFF,NO,NOT FOUND
0:37:20,84,24.1,77,OFF,NO,NOT FOUND
0:37:21,84,24.1,77,OFF,NO,NOT FOUND
0:37:22,85,24.1,77,OFF,NO,NOT FOUND
0:37:23,85,24.1,77,OFF,NO,NOT FOUND
0:37:24,84,24.1,77,OFF,NO,NOT FOUND
0:37:25,84,24.1,77,OFF,NO,NOT FOUND
0:37:26,85,24.1,77,OFF,NO,NOT FOUND
0:37:27,84,24.1,77,OFF,NO,NOT FOUND
0:37:28,85,24.1,77,OFF,NO,NOT FOUND
0:37:30,84,24.1,77,OFF,NO,NOT FOUND
0:37:31,84,24.1,77,OFF,NO,NOT FOUND
0:37:32,85,24.1,77,OFF,NO,NOT FOUND
0:37:33,85,24.1,77,OFF,NO,NOT FOUND
0:37:34,85,24.1,77,OFF,NO,NOT FOUND
0:37:35,85,24.1,77,OFF,NO,NOT FOUND
0:37:36,84,24.1,77,OFF,NO,NOT FOUND
0:37:37,84,24.1,77,OFF,NO,NOT FOUND
0:37:38,84,24.1,77,OFF,NO,NOT FOUND
0:37:39,84,24.1,77,OFF,NO,NOT FOUND
0:37:40,84,24.1,77,OFF,NO,NOT FOUND
0:37:41,84,24.1,77,OFF,NO,NOT FOUND
0:37:42,84,24.1,77,OFF,NO,NOT FOUND
0:37:43,85,24.1,77,OFF,NO,NOT FOUND
0:37:45,84,24.1,77,OFF,NO,NOT FOUND
0:37:46,84,24.1,77,OFF,NO,NOT FOUND
0:37:47,84,24.1,77,OFF,NO,NOT FOUND
0:37:48,84,24.1,77,OFF,NO,NOT FOUND
0:37:49,84,24.1,77,OFF,NO,NOT FOUND
0:37:50,84,24.1,77,OFF,NO,NOT FOUND
0:37:51,85,24.1,77,OFF,NO,NOT FOUND
0:37:52,84,24.1,77,OFF,NO,NOT FOUND
0:37:53,85,24.1,77,OFF,NO,NOT FOUND
0:37:54,85,24.1,77,OFF,NO,NOT FOUND
0:37:55,85,24.1,77,OFF,NO,NOT FOUND
0:37:56,85,24.1,77,OFF,NO,NOT FOUND
0:37:57,85,24.1,77,OFF,NO,NOT FOUND
0:37:58,85,24.1,77,OFF,NO,NOT FOUND
0:37:59,85,24.1,77,OFF,NO,NOT FOUND
0:38:00,85,24.1,77,OFF,NO,NOT FOUND
0:38:01,85,24.1,77,OFF,NO,NOT FOUND
0:38:02,85,24.1,77,OFF,NO,NOT FOUND
0:38:03,85,24.1,77,OFF,NO,NOT FOUND
0:38:04,86,24.1,77,OFF,NO,NOT FOUND
0:38:05,85,24.1,77,OFF,NO,NOT FOUND
0:38:06,85,24.1,77,OFF,NO,NOT FOUND
0:38:07,85,24.1,77,OFF,NO,NOT FOUND
0:38:08,85,24.1,77,OFF,NO,NOT FOUND
0:38:09,85,24.1,77,OFF,NO,NOT FOUND
0:38:10,85,24.1,77,OFF,NO,NOT FOUND
0:38:11,85,24.1,77,OFF,NO,NOT FOUND
0:38:12,85,24.1,77,OFF,NO,NOT FOUND
0:38:13,86,24.1,77,OFF,NO,NOT FOUND
0:38:15,85,24.1,77,OFF,NO,NOT FOUND
0:38:16,86,24.1,77,OFF,NO,NOT FOUND
0:38:17,86,24.1,77,OFF,NO,NOT FOUND
0:38:18,85,24.1,77,OFF,NO,NOT FOUND
0:38:19,85,24.1,77,OFF,NO,NOT FOUND
0:38:20,85,24.1,77,OFF,NO,NOT FOUND
0:38:21,86,24.1,77,OFF,NO,NOT FOUND
0:38:22,86,24.1,77,OFF,NO,NOT FOUND
0:38:23,85,24.1,77,OFF,NO,NOT FOUND
0:38:24,86,24.1,77,OFF,NO,NOT FOUND
0:38:25,86,24.1,77,OFF,NO,NOT FOUND
0:38:26,86,24.1,77,OFF,NO,NOT FOUND
0:38:27,86,24.1,77,OFF,NO,NOT FOUND
0:38:28,85,24.1,77,OFF,NO,NOT FOUND
0:38:30,86,24.1,77,OFF,NO,NOT FOUND
0:38:31,86,24.1,77,OFF,NO,NOT FOUND
0:38:32,86,24.1,77,OFF,NO,NOT FOUND
0:38:33,86,24.1,77,OFF,NO,NOT FOUND
0:38:34,85,24.1,77,OFF,NO,NOT FOUND
0:38:35,86,24.1,77,OFF,NO,NOT FOUND
0:38:36,86,24.1,77,OFF,NO,NOT FOUND
0:38:37,86,24.1,77,OFF,NO,NOT FOUND
0:38:38,86,24.1,77,OFF,NO,NOT FOUND
0:38:39,85,24.1,77,OFF,NO,NOT FOUND
0:38:40,86,24.1,77,OFF,NO,NOT FOUND
0:38:41,85,24.1,77,OFF,NO,NOT FOUND
0:38:42,86,24.1,77,OFF,NO,NOT FOUND
0:38:43,85,24.1,77,OFF,NO,NOT FOUND
0:38:45,85,24.1,77,OFF,NO,NOT FOUND
0:38:46,86,24.1,77,OFF,NO,NOT FOUND
0:38:47,85,24.1,77,OFF,NO,NOT FOUND
0:38:48,86,24.1,77,OFF,NO,NOT FOUND
0:38:49,86,24.1,76,OFF,NO,NOT FOUND
0:38:50,85,24.1,76,OFF,NO,NOT FOUND
0:38:51,86,24.1,76,OFF,NO,NOT FOUND
0:38:52,86,24.1,76,OFF,NO,NOT FOUND
0:38:53,86,24.1,76,OFF,NO,NOT FOUND
0:38:54,86,24.1,76,OFF,NO,NOT FOUND
0:38:55,85,24.1,76,OFF,NO,NOT FOUND
0:38:56,86,24.1,76,OFF,NO,NOT FOUND
0:38:57,86,24.1,76,OFF,NO,NOT FOUND
0:38:58,86,24.1,76,OFF,NO,NOT FOUND
0:39:00,86,24.1,76,OFF,NO,NOT FOUND
0:39:01,85,24.1,76,OFF,NO,NOT FOUND
0:39:02,86,24.1,76,OFF,NO,NOT FOUND
0:39:03,86,24.1,76,OFF,NO,NOT FOUND
0:39:04,86,24.1,76,OFF,NO,NOT FOUND
0:39:05,86,24.1,76,OFF,NO,NOT FOUND
0:39:06,85,24.1,76,OFF,NO,NOT FOUND
0:39:07,86,24.1,76,OFF,NO,NOT FOUND
0:39:08,85,24.1,76,OFF,NO,NOT FOUND
0:39:09,85,24.1,76,OFF,NO,NOT FOUND
0:39:10,85,24.1,76,OFF,NO,NOT FOUND
0:39:11,84,24.1,76,OFF,NO,NOT FOUND
0:39:12,85,24.1,76,OFF,NO,NOT FOUND
0:39:13,85,24.1,76,OFF,NO,NOT FOUND
0:39:15,85,24.1,76,OFF,NO,NOT FOUND
0:39:16,85,24.1,76,OFF,NO,NOT FOUND
0:39:17,85,24.1,76,OFF,NO,NOT FOUND
0:39:18,85,24.1,76,OFF,NO,NOT FOUND
0:39:19,85,24.1,76,OFF,NO,NOT FOUND
0:39:20,85,24.1,76,OFF,NO,NOT FOUND
0:39:21,85,24.1,76,OFF,NO,NOT FOUND
0:39:22,84,24.1,76,OFF,NO,NOT FOUND
0:39:23,85,24.1,76,OFF,NO,NOT FOUND
0:39:24,85,24.1,76,OFF,NO,NOT FOUND
0:39:25,85,24.1,76,OFF,NO,NOT FOUND
0:39:26,86,24.1,76,OFF,NO,NOT FOUND
0:39:27,86,24.1,76,OFF,NO,NOT FOUND
0:39:28,86,24.1,76,OFF,NO,NOT FOUND
0:39:30,87,24.1,76,OFF,NO,NOT FOUND
0:39:31,87,24.1,76,OFF,NO,NOT FOUND
0:39:32,88,24.1,76,OFF,NO,NOT FOUND
0:39:33,88,24.1,76,OFF,NO,NOT FOUND
0:39:34,88,24.1,76,OFF,NO,NOT FOUND
0:39:35,88,24.1,76,OFF,NO,NOT FOUND
0:39:36,89,24.1,76,OFF,NO,NOT FOUND
0:39:37,89,24.1,76,OFF,NO,NOT FOUND
0:39:38,88,24.1,76,OFF,NO,NOT FOUND
0:39:39,89,24.1,76,OFF,NO,NOT FOUND
0:39:40,89,24.1,76,OFF,NO,NOT FOUND
0:39:41,89,24.1,76,OFF,NO,NOT FOUND
0:39:42,89,24.1,75,OFF,NO,NOT FOUND
0:39:43,89,24.1,75,OFF,NO,NOT FOUND
0:39:45,90,24.1,75,OFF,NO,NOT FOUND
0:39:46,90,24.1,75,OFF,NO,NOT FOUND
0:39:47,90,24.1,75,OFF,NO,NOT FOUND
0:39:48,90,24.1,75,OFF,NO,NOT FOUND
0:39:49,89,24.1,75,OFF,NO,NOT FOUND
0:39:50,90,24.1,75,OFF,NO,NOT FOUND
0:39:51,90,24.1,75,OFF,NO,NOT FOUND
0:39:52,89,24.1,75,OFF,NO,NOT FOUND
0:39:53,89,24.1,75,OFF,NO,NOT FOUND
0:39:54,88,24.1,75,OFF,NO,NOT FOUND
0:39:55,87,24.1,75,OFF,NO,NOT FOUND
0:39:56,86,24.1,75,OFF,NO,NOT FOUND
0:39:57,86,24.1,75,OFF,NO,NOT FOUND
0:39:58,85,24.1,75,OFF,NO,NOT FOUND
0:40:00,84,24.1,75,OFF,NO,NOT FOUND
0:40:01,84,24.1,75,OFF,NO,NOT FOUND
0:40:02,84,24.1,75,OFF,NO,NOT FOUND
0:40:03,84,24.1,75,OFF,NO,NOT FOUND
0:40:04,84,24.1,75,OFF,NO,NOT FOUND
0:40:05,83,24.1,75,OFF,NO,NOT FOUND
0:40:06,83,24.1,75,OFF,NO,NOT FOUND
0:40:07,83,24.1,75,OFF,NO,NOT FOUND
0:40:08,83,24.1,75,OFF,NO,NOT FOUND
0:40:09,83,24.1,75,OFF,NO,NOT FOUND
0:40:10,83,24.1,75,OFF,NO,NOT FOUND
0:40:11,83,24.1,75,OFF,NO,NOT FOUND
0:40:12,83,24.1,75,OFF,NO,NOT FOUND
0:40:13,83,24.1,75,OFF,NO,NOT FOUND
0:40:15,83,24.1,75,OFF,NO,NOT FOUND
0:40:16,83,24.1,75,OFF,NO,NOT FOUND
0:40:17,83,24.1,75,OFF,NO,NOT FOUND
0:40:18,84,24.1,75,OFF,NO,NOT FOUND
0:40:19,83,24.1,75,OFF,NO,NOT FOUND
0:40:20,83,24.1,75,OFF,NO,NOT FOUND
0:40:21,83,24.1,75,OFF,NO,NOT FOUND
0:40:22,83,24.1,75,OFF,NO,NOT FOUND
0:40:23,83,24.1,75,OFF,NO,NOT FOUND
0:40:24,83,24.1,75,OFF,NO,NOT FOUND
0:40:25,83,24.1,74,OFF,NO,NOT FOUND
0:40:26,82,24.1,74,OFF,NO,NOT FOUND
0:40:27,83,24.1,74,OFF,NO,NOT FOUND
0:40:28,83,24.1,74,OFF,NO,NOT FOUND
0:40:30,83,24.1,74,OFF,NO,NOT FOUND
0:40:31,83,24.1,74,OFF,NO,NOT FOUND
0:40:32,82,24.1,74,OFF,NO,NOT FOUND
0:40:33,83,24.1,74,OFF,NO,NOT FOUND
0:40:34,83,24.1,74,OFF,NO,NOT FOUND
0:40:35,83,24.1,74,OFF,NO,NOT FOUND
0:40:36,83,24.1,74,OFF,NO,NOT FOUND
0:40:37,82,24.1,74,OFF,NO,NOT FOUND
0:40:38,83,24.1,74,OFF,NO,FOUND
0:40:39,82,24.1,74,OFF,NO,FOUND
0:40:40,83,24.1,74,OFF,NO,FOUND
0:40:41,83,24.1,74,OFF,NO,FOUND
0:40:42,82,24.1,74,OFF,NO,FOUND
0:40:43,83,24.1,74,OFF,NO,FOUND
0:40:45,83,24.1,74,OFF,NO,NOT FOUND
0:40:46,83,24.1,74,OFF,NO,NOT FOUND
0:40:47,83,24.1,74,OFF,NO,NOT FOUND
0:40:48,82,24.1,74,OFF,NO,NOT FOUND
0:40:49,82,24.1,74,OFF,NO,NOT FOUND
0:40:50,83,24.1,74,OFF,NO,NOT FOUND
0:40:51,83,24.1,74,OFF,NO,NOT FOUND
0:40:52,83,24.1,73,OFF,NO,NOT FOUND
0:40:53,82,24.1,73,OFF,NO,NOT FOUND
0:40:54,83,24.1,73,OFF,NO,NOT FOUND
0:40:55,83,24.1,73,OFF,NO,NOT FOUND
0:40:56,83,24.1,73,OFF,NO,NOT FOUND
0:40:57,83,24.1,73,OFF,NO,NOT FOUND
0:40:58,82,24.1,73,OFF,NO,NOT FOUND
0:41:00,83,24.1,73,OFF,NO,NOT FOUND
0:41:01,83,24.1,73,OFF,NO,NOT FOUND
0:41:02,83,24.1,73,OFF,NO,NOT FOUND
0:41:03,83,24.1,73,OFF,NO,NOT FOUND
0:41:04,82,24.1,73,OFF,NO,NOT FOUND
0:41:05,82,24.1,73,OFF,NO,NOT FOUND
0:41:06,83,24.1,73,OFF,NO,NOT FOUND
0:41:07,83,24.1,73,OFF,NO,NOT FOUND
0:41:08,83,24.1,73,OFF,NO,NOT FOUND
0:41:09,82,24.1,73,OFF,NO,NOT FOUND
0:41:10,83,24.1,73,OFF,NO,NOT FOUND
0:41:11,83,24.1,73,OFF,NO,NOT FOUND
0:41:12,83,24.1,73,OFF,NO,NOT FOUND
0:41:13,83,24.1,73,OFF,NO,NOT FOUND
0:41:15,82,24.1,73,OFF,NO,NOT FOUND
0:41:16,83,24.1,73,OFF,NO,NOT FOUND
0:41:17,83,24.1,73,OFF,NO,NOT FOUND
0:41:18,82,24.1,73,OFF,NO,NOT FOUND
0:41:19,81,23.8,73,OFF,NO,NOT FOUND
0:41:20,79,23.8,73,OFF,NO,NOT FOUND
0:41:21,79,23.8,73,OFF,NO,NOT FOUND
0:41:22,78,23.8,73,OFF,NO,NOT FOUND
0:41:23,77,23.8,73,OFF,NO,NOT FOUND
0:41:24,77,23.8,73,OFF,NO,NOT FOUND
0:41:25,76,23.8,73,OFF,NO,NOT FOUND
0:41:26,76,23.8,73,OFF,NO,NOT FOUND
0:41:27,75,23.8,73,OFF,NO,NOT FOUND
0:41:28,75,23.8,73,OFF,NO,NOT FOUND
0:41:30,75,23.8,73,OFF,NO,NOT FOUND
0:41:31,74,23.8,73,OFF,NO,NOT FOUND
0:41:32,74,23.8,73,OFF,NO,NOT FOUND
0:41:33,73,23.8,73,OFF,NO,NOT FOUND
0:41:34,73,23.8,73,OFF,NO,NOT FOUND
0:41:35,72,23.8,73,OFF,NO,NOT FOUND
0:41:36,71,23.8,73,OFF,NO,NOT FOUND
0:41:37,72,23.8,73,OFF,NO,NOT FOUND
0:41:38,72,23.8,73,OFF,NO,NOT FOUND
0:41:39,71,23.8,73,OFF,NO,NOT FOUND
0:41:40,70,23.8,73,OFF,NO,NOT FOUND
0:41:41,70,23.8,73,OFF,NO,NOT FOUND
0:41:42,70,23.8,73,OFF,NO,NOT FOUND
0:41:43,70,23.8,73,OFF,NO,NOT FOUND
0:41:45,69,23.8,73,OFF,NO,NOT FOUND
0:41:46,69,23.8,73,OFF,NO,NOT FOUND
0:41:47,68,23.8,73,OFF,NO,NOT FOUND
0:41:48,68,23.8,73,OFF,NO,NOT FOUND
0:41:49,69,23.8,73,OFF,NO,NOT FOUND
0:41:50,68,23.8,73,OFF,NO,NOT FOUND
0:41:51,66,23.8,73,OFF,NO,NOT FOUND
0:41:52,63,23.8,73,OFF,NO,NOT FOUND
0:41:53,61,23.8,73,OFF,NO,NOT FOUND
0:41:54,60,23.8,73,OFF,NO,NOT FOUND
0:41:55,59,23.8,73,OFF,NO,NOT FOUND
0:41:56,58,23.8,73,OFF,NO,NOT FOUND
0:41:57,56,23.8,73,OFF,NO,NOT FOUND
0:41:58,56,23.8,73,OFF,NO,NOT FOUND
0:42:00,56,23.8,73,OFF,NO,NOT FOUND
0:42:01,55,23.8,73,OFF,NO,NOT FOUND
0:42:02,45,23.8,73,OFF,NO,NOT FOUND
0:42:03,35,23.8,73,ON,NO,NOT FOUND
0:42:04,27,23.8,73,ON,NO,NOT FOUND
0:42:05,25,23.8,73,ON,NO,NOT FOUND
0:42:06,25,23.8,73,ON,NO,NOT FOUND
0:42:07,25,23.8,73,ON,NO,NOT FOUND
0:42:08,24,23.8,73,ON,NO,NOT FOUND
0:42:09,24,23.8,73,ON,NO,NOT FOUND
0:42:10,24,23.8,73,ON,NO,NOT FOUND
0:42:11,24,23.8,73,ON,NO,NOT FOUND
0:42:12,24,23.8,73,ON,NO,NOT FOUND
0:42:13,24,23.8,73,ON,NO,NOT FOUND
0:42:15,24,23.8,73,ON,NO,NOT FOUND
0:42:16,24,23.8,73,ON,NO,NOT FOUND
0:42:17,24,23.8,73,ON,NO,NOT FOUND
0:42:18,24,23.8,73,ON,NO,NOT FOUND
0:42:19,25,23.8,73,ON,NO,NOT FOUND
0:42:20,28,23.8,73,ON,NO,NOT FOUND
0:42:21,30,23.8,73,ON,NO,NOT FOUND
0:42:22,32,23.8,73,ON,NO,NOT FOUND
0:42:23,33,23.8,73,ON,NO,NOT FOUND
0:42:24,34,23.8,73,ON,NO,NOT FOUND
0:42:25,37,23.8,73,ON,NO,NOT FOUND
0:42:26,39,23.8,73,ON,NO,NOT FOUND
0:42:27,40,23.8,73,ON,NO,NOT FOUND
0:42:28,42,23.8,73,ON,NO,NOT FOUND
0:42:30,43,23.8,73,ON,NO,NOT FOUND
0:42:31,45,23.8,73,ON,NO,NOT FOUND
0:42:32,46,23.8,73,ON,NO,NOT FOUND
0:42:33,46,23.8,73,ON,NO,NOT FOUND
0:42:34,47,23.8,73,ON,NO,NOT FOUND
0:42:35,47,23.8,73,ON,NO,NOT FOUND
0:42:36,48,23.8,73,ON,NO,NOT FOUND
0:42:37,49,23.8,73,ON,NO,NOT FOUND
0:42:38,49,23.8,73,ON,NO,NOT FOUND
0:42:39,49,23.8,73,ON,NO,NOT FOUND
0:42:40,48,23.8,73,ON,NO,NOT FOUND
0:42:41,49,23.8,73,ON,NO,NOT FOUND
0:42:42,49,23.8,73,ON,NO,NOT FOUND
0:42:43,49,23.8,73,ON,NO,NOT FOUND
0:42:45,49,23.8,73,ON,NO,NOT FOUND
0:42:46,48,23.8,73,ON,NO,NOT FOUND
0:42:47,49,23.8,73,ON,NO,NOT FOUND
0:42:48,49,23.8,73,ON,NO,NOT FOUND
0:42:49,49,23.8,73,ON,NO,NOT FOUND
0:42:50,49,23.8,73,ON,NO,NOT FOUND
0:42:51,48,23.8,73,ON,NO,NOT FOUND
0:42:52,49,23.8,73,ON,NO,NOT FOUND
0:42:53,49,23.8,73,ON,NO,NOT FOUND
0:42:54,49,23.8,73,ON,NO,NOT FOUND
0:42:55,49,23.8,72,ON,NO,NOT FOUND
0:42:56,48,23.8,72,ON,NO,NOT FOUND
0:42:57,49,23.8,72,ON,NO,NOT FOUND
0:42:58,49,23.8,72,ON,NO,NOT FOUND
0:42:59,50,23.8,72,ON,NO,NOT FOUND
0:43:00,49,23.8,72,ON,NO,NOT FOUND
0:43:01,49,23.8,72,ON,NO,NOT FOUND
0:43:02,49,23.8,72,ON,NO,NOT FOUND
0:43:03,49,23.8,72,ON,NO,NOT FOUND
0:43:04,49,23.8,72,ON,NO,NOT FOUND
0:43:05,50,23.8,72,ON,NO,NOT FOUND
0:43:06,50,23.8,72,ON,NO,NOT FOUND
0:43:07,51,23.8,72,ON,NO,NOT FOUND
0:43:08,51,23.8,72,ON,NO,NOT FOUND
0:43:09,51,23.8,72,ON,NO,NOT FOUND
0:43:10,52,23.8,72,ON,NO,NOT FOUND
0:43:11,51,23.8,72,ON,NO,NOT FOUND
0:43:12,52,23.8,72,ON,NO,NOT FOUND
0:43:13,52,23.8,72,ON,NO,NOT FOUND
0:43:15,52,23.8,72,ON,NO,NOT FOUND
0:43:16,53,23.8,72,ON,NO,NOT FOUND
0:43:17,53,23.8,72,ON,NO,NOT FOUND
0:43:18,55,23.8,72,ON,NO,NOT FOUND
0:43:19,56,23.8,72,ON,NO,NOT FOUND
0:43:20,56,23.8,72,ON,NO,NOT FOUND
0:43:21,57,23.8,72,ON,NO,NOT FOUND
0:43:22,57,23.8,72,ON,NO,NOT FOUND
0:43:23,58,23.8,72,ON,NO,NOT FOUND
0:43:24,58,23.8,72,ON,NO,NOT FOUND
0:43:25,58,23.8,72,ON,NO,NOT FOUND
0:43:26,58,23.8,72,ON,NO,NOT FOUND
0:43:27,58,23.8,72,ON,NO,NOT FOUND
0:43:28,58,23.8,72,ON,NO,NOT FOUND
0:43:30,58,23.8,72,ON,NO,NOT FOUND
0:43:31,59,23.8,72,ON,NO,NOT FOUND
0:43:32,59,23.8,72,ON,NO,NOT FOUND
0:43:33,58,23.8,72,ON,NO,NOT FOUND
0:43:34,59,23.8,72,ON,NO,NOT FOUND
0:43:35,59,23.8,72,ON,NO,NOT FOUND
0:43:36,59,23.8,72,ON,NO,NOT FOUND
0:43:37,59,23.8,72,ON,NO,NOT FOUND
0:43:38,58,23.8,72,ON,NO,NOT FOUND
0:43:39,59,23.8,72,ON,NO,NOT FOUND
0:43:40,59,23.8,72,ON,NO,NOT FOUND
0:43:41,59,23.8,72,ON,NO,NOT FOUND
0:43:42,59,23.8,72,ON,NO,NOT FOUND
0:43:43,58,23.8,72,ON,NO,NOT FOUND
0:43:45,59,23.8,72,ON,NO,NOT FOUND
0:43:46,59,23.8,72,ON,NO,NOT FOUND
0:43:47,59,23.8,72,ON,NO,NOT FOUND
0:43:48,59,23.8,72,ON,NO,NOT FOUND
0:43:49,59,23.8,72,ON,NO,NOT FOUND
0:43:50,59,23.8,72,ON,NO,NOT FOUND
0:43:51,59,23.8,72,ON,NO,NOT FOUND
0:43:52,59,23.8,72,ON,NO,NOT FOUND
0:43:53,59,23.8,72,ON,NO,NOT FOUND
0:43:54,58,23.8,72,ON,NO,NOT FOUND
0:43:55,59,23.8,72,ON,NO,NOT FOUND
